alias_id,violation_id,alias_text,alias_type
ND168_32_3_a_0650_a0,ND168_32_3_a_0650,"Không làm thủ tục cấp chứng nhận đăng ký xe, biển số xe khi thay đổi chủ xe",canonical
ND168_32_2_a_0651_a0,ND168_32_2_a_0651,"Lắp kính chắn gió, kính cửa không phải loại kính an toàn",canonical
ND168_32_2_b_0652_a0,ND168_32_2_b_0652,Không làm thủ tục khai báo trước khi cải tạo xe,canonical
ND168_32_4_0653_a0,ND168_32_4_0653,"không thực hiện đúng quy định về biển số, trừ các hành vi vi phạm quy định tại điểm g, điểm h khoản 8 Điều 32 Nghị định số 168/2024/NĐ-CP. (Cụ thể: Lắp đặt, sử dụng thiết bị thay đổi biển số trên xe trái quy định; Đưa phương tiện không gắn biển số (đối với loại xe có quy định phải gắn biển số) tham gia giao thông; đưa phương tiện gắn biển số không đúng với chứng nhận đăng ký xe hoặc gắn biển số không do cơ quan có thẩm quyền cấp tham gia giao thông.)",canonical
ND168_32_3_c_0654_a0,ND168_32_3_c_0654,"Lắp đặt, sử dụng thiết bị âm thanh, ánh sáng gây mất trật tự, an toàn giao thông",canonical
ND168_32_3_b_0655_a0,ND168_32_3_b_0655,"Không làm thủ tục đổi chứng nhận đăng ký xe, biển số xe",canonical
ND168_32_6_0656_a0,ND168_32_6_0656,"giao phương tiện hoặc để cho người làm công, người đại diện điều khiển phương tiện thực hiện hành vi vi phạm quy định tại khoản 4 Điều 20 của Nghị định số 168/2024/NĐ-CP hoặc trực tiếp điều khiển phương tiện thực hiện hành vi vi phạm quy định tại khoản 4 Điều 20 của Nghị định số 168/2024/NĐ-CP (Cụ thể: chở quá số người quy định được phép chở của phương tiện)",canonical
ND168_32_7_a_0657_a0,ND168_32_7_a_0657,"Tẩy xóa, sửa chữa hoặc giả mạo hồ sơ đăng ký xe",canonical
ND168_32_5_0658_a0,ND168_32_5_0658,"giao phương tiện hoặc để cho người làm công, người đại diện điều khiển phương tiện thực hiện hành vi vi phạm quy định tại khoản 2 Điều 20 của Nghị định số 168/2024/NĐ-CP hoặc trực tiếp điều khiển phương tiện thực hiện hành vi vi phạm quy định tại khoản 2 Điều 20 của Nghị định số 168/2024/NĐ-CP (Cụ thể: thực hiện hành vi vi phạm chở quá số người quy định được phép chở của phương tiện)",canonical
ND168_32_7_b_0659_a0,ND168_32_7_b_0659,"Không làm thủ tục thu hồi chứng nhận đăng ký xe, biển số xe, giấy chứng nhận kiểm định",canonical
ND168_32_7_c_0660_a0,ND168_32_7_c_0660,"Không làm thủ tục đổi chứng nhận đăng ký xe, biển số xe",canonical
ND168_32_7_d_0661_a0,ND168_32_7_d_0661,Khai báo không đúng sự thật hoặc sử dụng giấy tờ giả để được cấp lại giấy tờ xe,canonical
ND168_32_7_g_0662_a0,ND168_32_7_g_0662,"Giao phương tiện hoặc để cho người làm công, người đại diện điều khiển phương tiện thực hiện hành vi vi phạm quy định tại điểm b khoản 2 Điều 21 của Nghị định số 168/2024/NĐ-CP hoặc trực tiếp điều khiển phương tiện thực hiện hành vi vi phạm quy định tại điểm b khoản 2 Điều 21 của Nghị định số 168/2024/NĐ-CP (Cụ thể: Chở hàng trên nóc thùng xe; chở hàng vượt quá bề rộng thùng xe (kể cả bề rộng rơ moóc và sơ mi rơ moóc); chở hàng vượt phía trước, phía sau thùng xe (kể cả rơ moóc và sơ mi rơ moóc) trên 1,1 lần chiều dài toàn bộ của xe theo thiết kế được ghi trong giấy chứng nhận kiểm định an toàn kỹ thuật và bảo vệ môi trường của xe)",canonical
ND168_32_7_e_0663_a0,ND168_32_7_e_0663,"Giao phương tiện hoặc để cho người làm công, người đại diện điều khiển phương tiện thực hiện hành vi vi phạm quy định tại điểm a, điểm d khoản 2 Điều 21 của Nghị định số 168/2024/NĐ-CP hoặc trực tiếp điều khiển phương tiện thực hiện hành vi vi phạm quy định tại điểm a, điểm d khoản 2 Điều 21 của Nghị định số 168/2024/NĐ-CP (Cụ thể: Điều khiển xe (kể cả rơ moóc và sơ mi rơ moóc) chở hàng vượt trọng tải (khối lượng hàng chuyên chở) cho phép tham gia giao thông được ghi trong giấy chứng nhận kiểm định an toàn kỹ thuật và bảo vệ môi trường của xe trên 10% đến 30% (trừ xe xi téc chở chất lỏng); Điều khiển xe xi téc chở chất lỏng chở hàng vượt trọng tải (khối lượng hàng chuyên chở) cho phép tham gia giao thông được ghi trong giấy chứng nhận kiểm định an toàn kỹ thuật và bảo vệ môi trường của xe trên 20% đến 30%; Điều khiển xe kéo theo rơ moóc, sơ mi rơ moóc mà khối lượng toàn bộ (bao gồm khối lượng bản thân rơ moóc, sơ mi rơ moóc và khối lượng hàng chuyên chở) của rơ moóc, sơ mi rơ moóc vượt khối lượng cho phép kéo theo được ghi trong giấy chứng nhận kiểm định an toàn kỹ thuật và bảo vệ môi trường của xe trên 10% đến 30%)",canonical
ND168_32_7_đ_0664_a0,ND168_32_7_đ_0664,"Giao phương tiện hoặc để cho người làm công, người đại diện điều khiển phương tiện thực hiện hành vi vi phạm quy định tại điểm e khoản 3; điểm i khoản 5 Điều 20 của Nghị định số 168/2024/NĐ-CP (Cụ thể: Chở hành lý, hàng hóa vượt quá kích thước bao ngoài của xe; Chở hành lý, hàng hóa vượt quá trọng tải theo thiết kế của xe)",canonical
ND168_32_7_đ_0665_a0,ND168_32_7_đ_0665,"trực tiếp điều khiển phương tiện thực hiện hành vi vi phạm quy định tại điểm e khoản 3; điểm i khoản 5 Điều 20 của Nghị định số 168/2024/NĐ-CP (Cụ thể: Chở hành lý, hàng hóa vượt quá kích thước bao ngoài của xe; Chở hành lý, hàng hóa vượt quá trọng tải theo thiết kế của xe)",canonical
ND168_32_7_h_0666_a0,ND168_32_7_h_0666,"Không làm thủ tục cấp chứng nhận đăng ký xe, biển số xe khi thay đổi chủ xe",canonical
ND168_32_7_k_0667_a0,ND168_32_7_k_0667,"Lắp đặt, sử dụng thiết bị âm thanh, ánh sáng trên xe gây mất trật tự, an toàn",canonical
ND168_32_7_i_0668_a0,ND168_32_7_i_0668,Tự ý thay đổi màu sơn xe không đúng đăng ký,canonical
ND168_32_7_m_0669_a0,ND168_32_7_m_0669,"Đưa xe cứu hộ, cứu thương không lắp hoặc sai quy định về thiết bị giám sát hành trình",canonical
ND168_32_7_n_0670_a0,ND168_32_7_n_0670,"Không lắp hoặc không ghi/lưu trữ dữ liệu từ thiết bị ghi hình ảnh người lái xe trên xe cứu hộ, xe cứu thương",canonical
ND168_32_7_l_0671_a0,ND168_32_7_l_0671,Cố ý can thiệp làm sai lệch chỉ số đồng hồ báo quãng đường đã chạy của xe ô tô,canonical
ND168_32_8_a_0672_a0,ND168_32_8_a_0672,"Tẩy xóa, sửa chữa hoặc giả mạo hồ sơ đăng ký xe",canonical
ND168_32_8_b_0673_a0,ND168_32_8_b_0673,"Tự ý thay đổi khung, máy, hình dáng, kích thước, đặc tính của xe",canonical
ND168_32_7_o_0674_a0,ND168_32_7_o_0674,Đưa xe cứu hộ không đủ thiết bị chuyên dùng tham gia giao thông,canonical
ND168_32_8_d_0675_a0,ND168_32_8_d_0675,"Không làm thủ tục thu hồi chứng nhận đăng ký xe, biển số xe",canonical
ND168_32_8_c_0676_a0,ND168_32_8_c_0676,"Khai báo không đúng sự thật hoặc dùng giấy tờ giả để cấp lại biển số, đăng ký xe",canonical
ND168_32_8_đ_0677_a0,ND168_32_8_đ_0677,Đưa phương tiện không có/hết hạn đăng ký hoặc tham gia giao thông sai phạm vi,canonical
ND168_32_8_g_0678_a0,ND168_32_8_g_0678,"Lắp đặt, sử dụng thiết bị thay đổi biển số trái quy định",canonical
ND168_32_8_h_0679_a0,ND168_32_8_h_0679,Đưa phương tiện không có biển số hoặc biển số không hợp lệ tham gia giao thông,canonical
ND168_32_8_e_0680_a0,ND168_32_8_e_0680,Sử dụng chứng nhận đăng ký xe không do cơ quan có thẩm quyền cấp hoặc bị tẩy xóa,canonical
ND168_32_8_e_0681_a0,ND168_32_8_e_0681,"Sử dụng chứng nhận đăng ký xe không đúng số khung, số động cơ",canonical
ND168_32_9_a_0682_a0,ND168_32_9_a_0682,"Thuê, mượn linh kiện, phụ kiện của xe ô tô khi kiểm định",canonical
ND168_32_9_c_0683_a0,ND168_32_9_c_0683,"Giao phương tiện hoặc để cho người làm công, người đại diện điều khiển phương tiện thực hiện hành vi vi phạm quy định tại khoản 4 Điều 21 của Nghị định số 168/2024/NĐ-CP hoặc trực tiếp điều khiển phương tiện thực hiện hành vi vi phạm quy định tại khoản 4 Điều 21 của Nghị định số 168/2024/NĐ-CP (Cụ thể: chở hàng vượt quá chiều cao xếp hàng cho phép đối với xe ô tô tải (kể cả rơ moóc và sơ mi rơ moóc))",canonical
ND168_32_9_b_0684_a0,ND168_32_9_b_0684,Đưa xe có tem kiểm định hết hiệu lực dưới 01 tháng tham gia giao thông,canonical
ND168_32_9_d_0685_a0,ND168_32_9_d_0685,"Giao phương tiện hoặc để cho người làm công, người đại diện điều khiển phương tiện thực hiện hành vi vi phạm quy định tại điểm d khoản 6 Điều 20; điểm b khoản 5 Điều 21 của Nghị định số 168/2024/NĐ-CP hoặc trực tiếp điều khiển phương tiện thực hiện hành vi vi phạm quy định tại điểm d khoản 6 Điều 20; điểm b khoản 5 Điều 21 của Nghị định số 168/2024/NĐ-CP (Cụ thể: không thực hiện đúng quy định về thời gian nghỉ giữa hai lần lái xe liên tục của người lái xe)",canonical
ND168_32_9_e_0686_a0,ND168_32_9_e_0686,"Không thực hiện đúng quy định về biển số, thông tin trên thành xe, cửa xe",canonical
ND168_32_9_đ_0687_a0,ND168_32_9_đ_0687,"Đưa phương tiện có giấy tờ giả, tẩy xóa hoặc không đúng số khung, số máy tham gia giao thông",canonical
ND168_32_11_b_0688_a0,ND168_32_11_b_0688,"Giao phương tiện hoặc để cho người làm công, người đại diện điều khiển phương tiện thực hiện hành vi vi phạm quy định tại điểm a, điểm d khoản 5 Điều 21 của Nghị định số 168/2024/NĐ-CP hoặc trực tiếp điều khiển phương tiện thực hiện hành vi vi phạm quy định tại điểm a, điểm d khoản 5 Điều 21 của Nghị định số 168/2024/NĐ-CP (Cụ thể: Điều khiển xe (kể cả rơ moóc và sơ mi rơ moóc) chở hàng vượt trọng tải (khối lượng hàng chuyên chở) cho phép tham gia giao thông được ghi trong giấy chứng nhận kiểm định an toàn kỹ thuật và bảo vệ môi trường của xe trên 30% đến 50%; Điều khiển xe kéo theo rơ moóc, sơ mi rơ moóc mà khối lượng toàn bộ (bao gồm khối lượng bản thân rơ moóc, sơ mi rơ moóc và khối lượng hàng chuyên chở) của rơ moóc, sơ mi rơ moóc vượt khối lượng cho phép kéo theo được ghi trong giấy chứng nhận kiểm định an toàn kỹ thuật và bảo vệ môi trường của xe trên 30% đến 50%.)",canonical
ND168_32_10_0689_a0,ND168_32_10_0689,Giao xe cho người không đủ điều kiện điều khiển,canonical
ND168_32_11_a_0690_a0,ND168_32_11_a_0690,Đưa xe không có giấy chứng nhận/tem kiểm định hoặc đã hết hiệu lực từ 01 tháng trở lên tham gia giao thông,canonical
ND168_32_11_c_0691_a0,ND168_32_11_c_0691,"Giao phương tiện hoặc để cho người làm công, người đại diện điều khiển phương tiện thực hiện hành vi vi phạm quy định tại khoản 2 Điều 34 của Nghị định số 168/2024/NĐ-CP hoặc trực tiếp điều khiển phương tiện thực hiện hành vi vi phạm quy định tại khoản 2 Điều 34 của Nghị định số 168/2024/NĐ-CP (Cụ thể: hành vi điều khiển xe mà tổng trọng lượng (khối lượng toàn bộ) của xe vượt quá tải trọng cho phép của đường bộ trên 10% đến 20%)",canonical
ND168_32_11_đ_0692_a0,ND168_32_11_đ_0692,"Giao phương tiện hoặc để cho người làm công, người đại diện điều khiển phương tiện thực hiện hành vi vi phạm quy định tại khoản 7 Điều 20; điểm c khoản 6 Điều 21 của Nghị định số 168/2024/NĐ-CP hoặc trực tiếp điều khiển phương tiện thực hiện hành vi vi phạm quy định tại khoản 7 Điều 20; điểm c khoản 6 Điều 21 của Nghị định số 168/2024/NĐ-CP. (Cụ thể: điều khiển xe chở hành khách không có hoặc không gắn phù hiệu theo quy định hoặc có nhưng đã hết giá trị sử dụng hoặc sử dụng phù hiệu không do cơ quan có thẩm quyền cấp; Điều khiển xe không có hoặc không gắn phù hiệu theo quy định (đối với loại xe có quy định phải gắn phù hiệu) hoặc có phù hiệu nhưng đã hết giá trị sử dụng hoặc sử dụng phù hiệu không do cơ quan có thẩm quyền cấp)",canonical
ND168_32_11_d_0693_a0,ND168_32_11_d_0693,"Lắp thêm/tháo bớt ghế, giường nằm hoặc sai kích thước khoang hành lý",canonical
ND168_32_12_c_0694_a0,ND168_32_12_c_0694,"Lắp đặt, sử dụng thiết bị thay đổi biển số trái quy định",canonical
ND168_32_12_a_0695_a0,ND168_32_12_a_0695,Đưa phương tiện không có/hết hạn giấy đăng ký hoặc tham gia giao thông sai phạm vi,canonical
ND168_32_12_b_0696_a0,ND168_32_12_b_0696,Đưa phương tiện không gắn biển số tham gia giao thông,canonical
ND168_32_12_d_0697_a0,ND168_32_12_d_0697,"Đưa phương tiện giao thông thông minh không có giấy phép hoạt động, hết hạn hoặc không đúng nội dung",canonical
